policy_id,customer_id,policy_number,product_type,start_date,end_date,premium_amount,status
30883,8288,POL-00030883,Health,2025-03-08,2026-04-14,288.32,Cancelled
30884,631,POL-00030884,Life,2023-11-14,2026-01-13,482.16,Active
30885,276,POL-00030885,Life,2025-06-11,2027-06-20,226.34,Active
30886,3692,POL-00030886,Health,2025-04-14,2030-03-15,489.9,Active
30887,8939,POL-00030887,Auto,2024-02-25,2027-10-12,144.98,Lapsed
30888,1970,POL-00030888,Home,2023-06-16,2024-07-06,359.35,Active
30889,9402,POL-00030889,Life,2023-07-07,2028-02-24,163.2,Active
30890,1388,POL-00030890,Home,2025-04-03,,224.53,Active
30891,7440,POL-00030891,Life,2024-09-14,2025-10-01,193.54,Lapsed
30892,481,POL-00030892,Health,2023-09-27,,204.21,Active
30893,4119,POL-00030893,Health,2023-09-18,2028-02-23,487.43,Lapsed
30894,47,POL-00030894,Auto,2024-07-14,,429.71,Active
30895,6053,POL-00030895,Home,2024-02-21,,471.02,Cancelled
30896,7874,POL-00030896,Health,2025-12-31,2027-08-29,182.85,Lapsed
30897,9497,POL-00030897,Home,2024-08-30,2027-09-08,341.6,Lapsed
30898,2690,POL-00030898,Home,2025-10-22,,440.86,Lapsed
30899,3941,POL-00030899,Health,2026-03-17,2030-02-08,177.43,Lapsed
30900,8158,POL-00030900,Health,2024-07-25,,335.81,Active
30901,616,POL-00030901,Home,2025-03-29,2028-11-19,309.39,Active
30902,5745,POL-00030902,Health,2024-06-18,2027-01-11,354.27,Active
30903,2739,POL-00030903,Auto,2025-07-28,2030-01-14,133.62,Active
30904,5752,POL-00030904,Home,2025-04-13,,337.66,Active
30905,4970,POL-00030905,Health,2025-12-25,2029-04-20,240.11,Active
30906,1594,POL-00030906,Life,2025-06-14,,190.3,Lapsed
30907,7761,POL-00030907,Life,2026-01-15,2028-07-11,192.48,Lapsed
30908,5219,POL-00030908,Auto,2026-02-27,2027-10-29,353.31,Cancelled
30909,8712,POL-00030909,Auto,2023-04-07,2026-04-08,374.11,Active
30910,8012,POL-00030910,Home,2025-08-14,2028-11-22,221.78,Lapsed
30911,3568,POL-00030911,Auto,2023-05-24,2026-04-02,250.66,Cancelled
30912,8296,POL-00030912,Life,2024-08-10,2025-11-18,100.36,Lapsed
30913,1274,POL-00030913,Life,2026-02-26,2027-03-25,461.65,Cancelled
30914,6920,POL-00030914,Auto,2023-06-07,,341.57,Lapsed
30915,5965,POL-00030915,Life,2024-08-07,2029-04-30,312.23,Active
30916,5923,POL-00030916,Health,2023-07-26,2027-12-26,304.34,Cancelled
30917,3916,POL-00030917,Home,2024-01-26,2025-06-05,412.22,Lapsed
30918,9912,POL-00030918,Auto,2025-03-06,2027-09-08,258.26,Lapsed
30919,5016,POL-00030919,Auto,2023-04-18,2027-08-07,440.59,Active
30920,8856,POL-00030920,Health,2023-05-01,2026-06-15,118.13,Lapsed
30921,9153,POL-00030921,Health,2025-03-26,,413.12,Cancelled
30922,8786,POL-00030922,Life,2025-04-25,2028-08-09,170.29,Cancelled
30923,9440,POL-00030923,Home,2024-04-12,2025-10-15,324.73,Cancelled
30924,8092,POL-00030924,Life,2025-10-12,2028-03-07,489.97,Lapsed
30925,8398,POL-00030925,Life,2025-07-22,2027-06-28,382.31,Active
30926,5538,POL-00030926,Life,2025-05-11,2027-12-21,244.53,Cancelled
30927,8033,POL-00030927,Auto,2024-09-08,2025-11-13,371.94,Lapsed
30928,711,POL-00030928,Life,2025-05-25,,318.65,Active
30929,32,POL-00030929,Auto,2025-03-23,,117.62,Cancelled
30930,5891,POL-00030930,Life,2025-03-07,2028-12-31,314.47,Lapsed
30931,6738,POL-00030931,Auto,2023-10-27,2025-01-30,430.52,Active
30932,3988,POL-00030932,Health,2024-09-01,2025-10-05,232.68,Active
30933,2075,POL-00030933,Health,2023-06-02,2026-06-27,60.31,Lapsed
30934,3121,POL-00030934,Home,2026-01-08,2029-02-09,169.51,Active
30935,3817,POL-00030935,Life,2023-06-25,2025-07-15,397.78,Lapsed
30936,8320,POL-00030936,Health,2024-05-04,2026-02-25,113.99,Cancelled
30937,1394,POL-00030937,Health,2023-04-23,2027-03-17,422.42,Active
30938,1590,POL-00030938,Home,2026-01-24,,274.48,Lapsed
30939,3954,POL-00030939,Home,2025-05-08,2028-09-09,424.18,Active
30940,1634,POL-00030940,Health,2025-11-11,2030-06-01,254.64,Active
30941,2587,POL-00030941,Auto,2024-07-16,2028-06-03,91.76,Lapsed
30942,7127,POL-00030942,Home,2025-11-03,2028-09-17,340.45,Lapsed
30943,6837,POL-00030943,Life,2023-12-13,2027-11-12,319.96,Lapsed
30944,2249,POL-00030944,Health,2023-09-04,,391.69,Lapsed
30945,9588,POL-00030945,Home,2025-09-06,2029-09-15,137.16,Active
30946,2427,POL-00030946,Health,2024-01-17,2025-05-15,218.12,Lapsed
30947,8583,POL-00030947,Home,2023-09-03,2026-07-19,55.93,Lapsed
30948,3502,POL-00030948,Auto,2024-11-06,2028-05-04,165.45,Cancelled
30949,2696,POL-00030949,Health,2025-04-04,2028-08-07,326.24,Lapsed
30950,3178,POL-00030950,Health,2024-06-18,2028-03-04,489.69,Lapsed
30951,5966,POL-00030951,Auto,2024-07-22,,262.27,Cancelled
30952,8720,POL-00030952,Auto,2024-10-05,2028-05-29,413.58,Lapsed
30953,410,POL-00030953,Auto,2023-11-10,,111.66,Lapsed
30954,5103,POL-00030954,Life,2025-09-30,2027-11-22,295.38,Lapsed
30955,3133,POL-00030955,Home,2025-08-21,2027-02-21,380.47,Lapsed
30956,259,POL-00030956,Home,2024-02-11,2025-10-23,468.44,Cancelled
30957,9052,POL-00030957,Life,2025-05-12,,71.27,Cancelled
30958,2684,POL-00030958,Health,2023-12-22,2025-06-26,370.3,Active
30959,2668,POL-00030959,Health,2023-05-10,2026-08-19,105.54,Cancelled
30960,6852,POL-00030960,Life,2025-03-09,2026-08-27,303.98,Active
30961,8932,POL-00030961,Home,2025-07-17,2028-01-12,278.8,Cancelled
30962,7380,POL-00030962,Home,2024-07-25,2026-02-28,217.03,Lapsed
30963,6780,POL-00030963,Home,2025-09-07,,159.65,Lapsed
30964,2434,POL-00030964,Health,2024-08-16,,79.53,Cancelled
30965,7369,POL-00030965,Health,2024-12-31,,463.22,Cancelled
30966,6973,POL-00030966,Auto,2025-08-23,2029-06-21,432.43,Active
30967,4387,POL-00030967,Life,2025-12-09,2027-12-12,308.01,Active
30968,362,POL-00030968,Home,2025-09-03,2027-01-24,166.78,Lapsed
30969,8438,POL-00030969,Home,2025-04-20,,154.2,Lapsed
30970,1136,POL-00030970,Home,2023-05-06,,244.82,Lapsed
30971,2831,POL-00030971,Auto,2025-10-03,2030-08-24,349.09,Lapsed
30972,1067,POL-00030972,Health,2025-07-02,2027-10-31,359.46,Active
30973,2132,POL-00030973,Life,2024-07-28,2028-01-10,399.78,Lapsed
30974,3450,POL-00030974,Health,2024-02-10,2027-01-12,258.54,Cancelled
30975,8114,POL-00030975,Home,2026-01-15,2028-05-02,123.14,Active
30976,5430,POL-00030976,Life,2024-03-09,2028-07-30,420.3,Lapsed
30977,6723,POL-00030977,Auto,2023-10-28,2028-09-16,336.75,Active
30978,7261,POL-00030978,Home,2025-09-01,,200.76,Active
30979,2618,POL-00030979,Auto,2024-05-28,2026-12-18,400.26,Lapsed
30980,7697,POL-00030980,Auto,2025-09-16,2030-04-18,273.61,Lapsed
30981,2761,POL-00030981,Auto,2024-06-29,,109.24,Cancelled
30982,1593,POL-00030982,Auto,2025-11-17,2028-10-22,491.57,Active
30983,5348,POL-00030983,Auto,2025-02-14,2028-09-08,138.62,Lapsed
30984,3596,POL-00030984,Home,2025-01-22,2029-09-27,116.0,Cancelled
30985,5381,POL-00030985,Auto,2026-01-28,,287.25,Active
30986,1668,POL-00030986,Health,2025-10-02,,82.97,Active
30987,3026,POL-00030987,Auto,2025-10-14,2028-08-03,409.06,Cancelled
30988,5953,POL-00030988,Life,2025-12-19,2029-03-25,156.96,Lapsed
30989,9878,POL-00030989,Health,2025-09-16,2027-02-03,238.57,Active
30990,3012,POL-00030990,Life,2024-10-17,,231.43,Active
30991,525,POL-00030991,Life,2024-06-12,2026-01-23,260.42,Lapsed
30992,3378,POL-00030992,Life,2023-05-10,,113.96,Cancelled
30993,7735,POL-00030993,Auto,2025-09-22,,141.64,Cancelled
30994,9720,POL-00030994,Home,2025-08-05,2029-10-03,450.62,Active
30995,3213,POL-00030995,Health,2025-06-30,,162.25,Cancelled
30996,7017,POL-00030996,Health,2024-09-20,,236.7,Lapsed
30997,3266,POL-00030997,Health,2024-08-16,2029-03-17,435.17,Active
30998,194,POL-00030998,Auto,2026-02-06,2028-09-09,142.99,Lapsed
30999,4307,POL-00030999,Auto,2024-12-15,2027-05-22,90.55,Lapsed
31000,3275,POL-00031000,Health,2025-10-20,2028-07-14,101.03,Lapsed
31001,3193,POL-00031001,Life,2024-10-28,2028-12-26,267.26,Lapsed
31002,3979,POL-00031002,Home,2025-09-25,2027-07-20,182.93,Active
31003,7554,POL-00031003,Home,2025-07-31,,114.19,Active
31004,2061,POL-00031004,Auto,2025-01-25,2026-06-29,257.01,Cancelled
31005,8800,POL-00031005,Life,2025-04-12,2028-07-07,166.3,Active
31006,4102,POL-00031006,Auto,2025-07-19,2028-03-29,496.91,Active
31007,2726,POL-00031007,Life,2024-08-02,2027-09-17,88.13,Lapsed
31008,2758,POL-00031008,Auto,2024-12-23,2029-01-07,270.47,Lapsed
31009,9339,POL-00031009,Life,2026-03-07,2031-02-02,218.97,Lapsed
31010,9237,POL-00031010,Health,2025-12-06,2030-02-28,211.15,Active
31011,2798,POL-00031011,Life,2023-10-26,2025-12-16,230.28,Lapsed
31012,6015,POL-00031012,Home,2024-12-08,2028-06-15,169.45,Cancelled
31013,7777,POL-00031013,Life,2023-11-14,2026-05-02,314.81,Lapsed
31014,2019,POL-00031014,Life,2025-01-27,2026-08-24,188.46,Cancelled
31015,1721,POL-00031015,Life,2025-11-18,2027-02-18,173.93,Cancelled
31016,865,POL-00031016,Auto,2023-05-07,2025-10-31,132.47,Cancelled
31017,7156,POL-00031017,Home,2023-12-16,2028-02-29,137.02,Lapsed
31018,7615,POL-00031018,Health,2024-01-01,2028-04-15,382.23,Cancelled
31019,9170,POL-00031019,Health,2023-12-01,,430.22,Cancelled
31020,8965,POL-00031020,Health,2026-02-04,2029-10-26,246.74,Lapsed
31021,441,POL-00031021,Life,2024-12-13,2027-12-11,77.12,Cancelled
31022,2503,POL-00031022,Home,2023-08-09,2027-10-11,324.12,Active
31023,9490,POL-00031023,Home,2023-11-07,2026-04-19,319.75,Lapsed
31024,2238,POL-00031024,Auto,2025-08-15,2030-02-22,246.58,Lapsed
31025,1909,POL-00031025,Life,2023-09-02,,453.35,Cancelled
31026,4554,POL-00031026,Health,2023-06-06,2026-04-04,368.07,Active
31027,1835,POL-00031027,Life,2024-01-17,2028-08-01,109.24,Active
31028,8093,POL-00031028,Life,2024-08-04,2025-10-13,226.04,Cancelled
31029,8164,POL-00031029,Health,2024-08-14,2026-05-11,365.86,Active
31030,7479,POL-00031030,Home,2025-07-09,,331.8,Active
31031,9244,POL-00031031,Life,2025-11-24,2027-03-17,307.19,Active
31032,2116,POL-00031032,Home,2023-06-20,2026-12-18,422.47,Active
31033,2324,POL-00031033,Life,2023-05-31,,118.15,Lapsed
31034,2587,POL-00031034,Auto,2025-07-25,2027-10-11,121.56,Active
31035,1576,POL-00031035,Health,2023-06-04,,256.9,Active
31036,9068,POL-00031036,Health,2023-04-09,2027-10-04,222.38,Active
31037,9731,POL-00031037,Auto,2025-08-02,2027-01-19,167.66,Lapsed
31038,6965,POL-00031038,Health,2025-05-01,2029-09-24,392.97,Cancelled
31039,8317,POL-00031039,Life,2025-04-24,2029-08-29,131.08,Active
31040,9811,POL-00031040,Auto,2024-01-12,2028-09-06,369.52,Active
31041,2667,POL-00031041,Auto,2026-03-13,2027-05-01,209.37,Active
31042,7487,POL-00031042,Life,2026-02-27,2029-02-20,370.65,Cancelled
31043,1427,POL-00031043,Home,2023-06-03,2026-07-24,130.99,Cancelled
31044,7910,POL-00031044,Home,2025-09-04,,313.96,Lapsed
31045,3083,POL-00031045,Auto,2023-05-13,2027-01-28,260.73,Cancelled
31046,1824,POL-00031046,Home,2025-07-23,2030-05-04,314.75,Active
31047,6044,POL-00031047,Life,2023-09-25,2025-05-23,425.53,Cancelled
31048,4331,POL-00031048,Life,2026-02-28,,325.56,Lapsed
31049,1812,POL-00031049,Home,2024-06-07,,340.24,Cancelled
31050,9320,POL-00031050,Home,2023-08-18,2026-05-04,81.58,Active
31051,2960,POL-00031051,Health,2024-12-07,2028-03-23,386.72,Active
31052,3830,POL-00031052,Life,2024-03-19,2029-03-18,367.54,Active
31053,7532,POL-00031053,Home,2026-02-25,2028-08-30,493.6,Active
31054,1721,POL-00031054,Auto,2024-06-29,2029-01-11,328.37,Lapsed
31055,3665,POL-00031055,Auto,2024-02-24,2029-02-12,102.31,Lapsed
31056,5578,POL-00031056,Home,2026-01-02,2029-01-07,185.9,Cancelled
31057,111,POL-00031057,Life,2025-04-23,2029-11-20,301.78,Cancelled
31058,7174,POL-00031058,Home,2025-08-29,2030-08-05,448.23,Active
31059,1704,POL-00031059,Life,2025-04-29,2029-09-11,381.7,Active
31060,5098,POL-00031060,Health,2025-08-23,2027-06-17,331.37,Active
31061,2105,POL-00031061,Life,2025-10-22,,423.57,Lapsed
31062,660,POL-00031062,Home,2024-10-17,2028-12-04,461.65,Lapsed
31063,966,POL-00031063,Auto,2024-06-06,2025-11-28,365.8,Lapsed
31064,3361,POL-00031064,Life,2025-01-17,2029-07-13,301.33,Active
31065,9409,POL-00031065,Auto,2025-08-04,2029-12-02,269.61,Cancelled
31066,7488,POL-00031066,Life,2023-10-04,2026-12-04,102.06,Active
31067,7242,POL-00031067,Life,2023-07-31,,330.89,Active
31068,4709,POL-00031068,Home,2023-10-15,2026-05-03,368.43,Cancelled
31069,1770,POL-00031069,Auto,2024-02-24,,133.96,Cancelled
31070,1180,POL-00031070,Health,2023-04-04,2024-12-15,87.33,Cancelled
31071,2511,POL-00031071,Home,2024-06-25,2028-07-14,429.53,Cancelled
31072,1246,POL-00031072,Auto,2024-12-08,2028-09-16,383.2,Lapsed
31073,9143,POL-00031073,Auto,2025-10-03,2028-02-28,341.14,Active
31074,6793,POL-00031074,Auto,2024-08-06,2029-07-24,481.98,Lapsed
31075,643,POL-00031075,Auto,2023-12-29,2025-07-09,246.19,Lapsed
31076,1295,POL-00031076,Home,2024-11-01,2026-04-29,298.72,Lapsed
31077,6795,POL-00031077,Health,2024-05-24,2027-04-30,170.43,Lapsed
31078,8150,POL-00031078,Health,2023-12-16,,137.84,Cancelled
31079,9734,POL-00031079,Auto,2025-10-04,2028-05-26,485.94,Cancelled
31080,7219,POL-00031080,Home,2024-12-25,,144.07,Active
31081,6198,POL-00031081,Health,2025-08-05,,154.64,Cancelled
31082,2827,POL-00031082,Health,2025-08-22,,67.54,Active
31083,534,POL-00031083,Auto,2024-12-12,2028-07-10,366.99,Cancelled
31084,3966,POL-00031084,Home,2024-11-16,2025-12-02,76.99,Lapsed
31085,7348,POL-00031085,Auto,2023-09-05,,367.2,Active
31086,3405,POL-00031086,Health,2024-04-25,2026-08-29,304.06,Cancelled
31087,3668,POL-00031087,Health,2025-10-28,2028-12-16,50.48,Cancelled
31088,7148,POL-00031088,Health,2025-09-22,2028-07-04,95.98,Cancelled
31089,105,POL-00031089,Health,2025-07-23,2028-10-28,401.49,Cancelled
31090,6108,POL-00031090,Home,2024-06-24,2026-03-26,356.9,Lapsed
31091,5879,POL-00031091,Home,2024-09-05,2027-09-13,356.75,Cancelled
31092,8541,POL-00031092,Home,2023-08-26,2025-07-20,473.56,Lapsed
31093,8859,POL-00031093,Life,2024-07-01,2028-06-10,282.01,Active
31094,2316,POL-00031094,Life,2025-03-10,2027-09-15,218.67,Lapsed
31095,387,POL-00031095,Home,2023-04-13,2024-10-08,236.74,Cancelled
31096,8085,POL-00031096,Home,2023-08-07,2027-09-09,373.41,Active
31097,3055,POL-00031097,Life,2023-12-01,2025-04-20,404.22,Lapsed
31098,4968,POL-00031098,Home,2025-06-02,2028-05-16,448.89,Cancelled
31099,8742,POL-00031099,Health,2023-11-27,2028-09-23,92.2,Lapsed
31100,3062,POL-00031100,Health,2025-09-07,,332.87,Lapsed
31101,6479,POL-00031101,Health,2024-04-24,,258.38,Lapsed
31102,1898,POL-00031102,Life,2024-10-06,,427.03,Cancelled
31103,585,POL-00031103,Health,2025-09-10,2029-09-06,282.34,Lapsed
31104,9432,POL-00031104,Health,2025-04-25,,296.42,Cancelled
31105,8587,POL-00031105,Auto,2023-06-28,2027-05-12,152.12,Active
31106,1728,POL-00031106,Home,2023-09-03,2027-08-17,139.17,Cancelled
31107,5006,POL-00031107,Health,2024-10-30,2026-05-07,486.82,Lapsed
31108,71,POL-00031108,Auto,2023-08-06,,477.29,Active
31109,4679,POL-00031109,Health,2025-04-04,2028-04-14,493.13,Cancelled
31110,5629,POL-00031110,Auto,2024-01-02,2026-12-09,226.39,Active
31111,9443,POL-00031111,Life,2025-10-11,,98.32,Lapsed
31112,2852,POL-00031112,Auto,2023-09-07,2027-07-29,103.61,Cancelled
31113,4398,POL-00031113,Auto,2023-11-26,2027-02-03,230.96,Lapsed
31114,3713,POL-00031114,Life,2023-12-24,,221.6,Cancelled
31115,3014,POL-00031115,Auto,2025-08-03,2029-06-24,256.7,Lapsed
31116,5370,POL-00031116,Home,2025-02-17,2027-10-18,128.19,Lapsed
31117,6251,POL-00031117,Life,2025-11-04,2030-01-23,437.67,Cancelled
31118,6610,POL-00031118,Life,2025-08-02,,270.33,Active
31119,250,POL-00031119,Health,2024-01-06,2026-12-30,270.83,Active
31120,8653,POL-00031120,Home,2023-09-04,2027-10-12,142.37,Active
31121,7288,POL-00031121,Auto,2023-11-08,2025-12-12,395.84,Active
31122,6500,POL-00031122,Home,2025-11-20,,395.37,Cancelled
31123,2033,POL-00031123,Health,2023-12-31,2027-05-12,312.51,Cancelled
31124,9483,POL-00031124,Life,2024-11-22,2026-10-03,83.42,Lapsed
31125,1515,POL-00031125,Auto,2024-04-18,2026-06-21,317.29,Active
31126,4985,POL-00031126,Health,2024-01-17,2028-12-22,96.97,Active
31127,7372,POL-00031127,Life,2025-07-22,2026-07-27,172.79,Cancelled
31128,1929,POL-00031128,Home,2026-01-14,2030-08-15,447.41,Active
31129,1903,POL-00031129,Life,2024-04-22,2025-07-21,468.21,Lapsed
31130,4822,POL-00031130,Health,2024-04-29,,201.09,Active
31131,4917,POL-00031131,Home,2026-01-24,2030-12-14,314.31,Active
31132,7537,POL-00031132,Home,2025-04-25,2028-08-07,348.63,Cancelled
31133,6805,POL-00031133,Home,2023-12-09,,409.7,Cancelled
31134,7919,POL-00031134,Auto,2024-02-16,,81.94,Cancelled
31135,3406,POL-00031135,Home,2024-03-12,2026-01-12,160.02,Cancelled
31136,7239,POL-00031136,Auto,2023-11-21,2028-02-19,254.09,Active
31137,7960,POL-00031137,Health,2025-05-14,2029-07-03,273.34,Active
31138,3926,POL-00031138,Life,2023-05-12,2024-05-19,69.91,Lapsed
31139,8083,POL-00031139,Auto,2026-01-26,,342.63,Cancelled
31140,7752,POL-00031140,Auto,2024-04-12,2028-01-05,210.06,Cancelled
31141,7884,POL-00031141,Life,2025-08-06,2027-01-17,132.99,Cancelled
31142,3838,POL-00031142,Life,2025-12-08,2030-01-12,421.7,Active
31143,1462,POL-00031143,Home,2026-01-08,2030-08-10,223.12,Active
31144,6415,POL-00031144,Home,2025-08-23,2027-11-25,126.0,Lapsed
31145,1727,POL-00031145,Home,2024-04-14,2026-08-23,171.41,Lapsed
31146,5778,POL-00031146,Home,2026-03-10,2030-06-12,492.35,Active
31147,437,POL-00031147,Life,2025-06-09,,77.26,Cancelled
31148,7659,POL-00031148,Home,2024-11-22,2029-05-31,218.42,Lapsed
31149,8921,POL-00031149,Life,2025-10-23,2028-09-07,449.85,Cancelled
31150,5191,POL-00031150,Home,2023-08-08,2027-06-03,133.12,Active
31151,3328,POL-00031151,Auto,2025-01-05,,212.02,Active
31152,9546,POL-00031152,Life,2023-12-19,2028-12-14,408.77,Cancelled
31153,2788,POL-00031153,Life,2024-10-28,2027-09-29,102.67,Cancelled
31154,9628,POL-00031154,Home,2025-06-26,2029-12-27,316.99,Lapsed
31155,1516,POL-00031155,Home,2024-08-28,,420.64,Cancelled
31156,4003,POL-00031156,Home,2025-04-08,,196.94,Active
31157,2938,POL-00031157,Home,2025-12-09,2029-02-10,474.96,Lapsed
31158,2388,POL-00031158,Life,2023-06-01,2028-01-12,322.5,Cancelled
31159,6254,POL-00031159,Auto,2026-03-01,,202.39,Cancelled
31160,2665,POL-00031160,Health,2024-06-19,,211.5,Lapsed
31161,6552,POL-00031161,Health,2025-09-23,2029-08-25,490.52,Active
31162,9644,POL-00031162,Life,2024-02-17,2026-06-03,66.05,Lapsed
31163,5725,POL-00031163,Health,2023-05-13,2025-04-18,427.54,Active
31164,521,POL-00031164,Life,2025-11-08,2028-07-10,216.48,Lapsed
31165,4775,POL-00031165,Home,2025-03-08,2028-09-11,220.45,Lapsed
31166,7952,POL-00031166,Health,2023-11-14,,241.68,Cancelled
31167,8916,POL-00031167,Health,2025-10-06,2029-01-25,464.64,Cancelled
31168,2934,POL-00031168,Health,2025-11-21,,407.62,Lapsed
31169,8615,POL-00031169,Auto,2024-09-16,,124.28,Active
31170,8326,POL-00031170,Home,2023-08-16,2026-11-28,415.98,Cancelled
31171,4942,POL-00031171,Health,2025-05-02,2026-09-11,378.45,Lapsed
31172,5829,POL-00031172,Health,2025-09-22,,433.97,Cancelled
31173,6675,POL-00031173,Home,2026-03-17,2030-07-05,101.39,Cancelled
31174,202,POL-00031174,Auto,2026-01-02,2029-04-17,194.31,Cancelled
31175,5991,POL-00031175,Life,2024-07-14,2027-01-11,68.84,Cancelled
31176,3285,POL-00031176,Auto,2025-09-09,2029-01-16,213.68,Active
31177,169,POL-00031177,Auto,2025-10-25,2029-12-26,309.62,Active
31178,3895,POL-00031178,Life,2024-10-06,,448.22,Lapsed
31179,4201,POL-00031179,Home,2024-02-15,,479.17,Active
31180,1781,POL-00031180,Home,2025-10-16,2029-05-20,185.52,Active
31181,7346,POL-00031181,Auto,2024-09-14,2026-03-23,369.78,Active
31182,8606,POL-00031182,Life,2023-07-10,2025-10-15,228.28,Active
31183,9183,POL-00031183,Home,2025-01-11,2027-05-24,481.75,Lapsed
31184,772,POL-00031184,Life,2023-05-02,,152.3,Active
31185,8295,POL-00031185,Health,2024-12-28,,228.88,Lapsed
31186,7504,POL-00031186,Health,2024-04-11,2027-08-26,401.92,Lapsed
31187,4378,POL-00031187,Health,2025-11-08,2027-04-22,462.99,Active
31188,3650,POL-00031188,Home,2025-04-23,,324.62,Lapsed
31189,3390,POL-00031189,Home,2023-07-04,2025-08-13,192.5,Cancelled
31190,3876,POL-00031190,Home,2026-01-04,2029-08-29,386.39,Cancelled
31191,5928,POL-00031191,Auto,2024-09-17,2027-01-03,304.14,Cancelled
31192,9775,POL-00031192,Auto,2025-12-03,2030-11-24,189.28,Lapsed
31193,8245,POL-00031193,Life,2026-03-13,2027-07-19,330.8,Lapsed
31194,1869,POL-00031194,Home,2024-10-29,2026-02-14,437.42,Active
31195,5660,POL-00031195,Auto,2024-10-31,2026-06-25,342.7,Cancelled
31196,9824,POL-00031196,Health,2025-10-24,2027-10-02,394.38,Cancelled
31197,958,POL-00031197,Health,2023-07-08,2026-03-12,116.13,Lapsed
31198,4203,POL-00031198,Auto,2024-07-02,2027-06-21,191.63,Active
31199,9667,POL-00031199,Auto,2025-01-03,2026-04-10,321.27,Active
31200,3697,POL-00031200,Home,2024-02-17,2025-09-10,73.14,Lapsed
31201,6656,POL-00031201,Home,2025-08-03,2028-06-10,339.34,Active
31202,2701,POL-00031202,Home,2025-04-12,2029-04-14,348.17,Cancelled
31203,8091,POL-00031203,Home,2026-03-10,2028-07-09,109.71,Cancelled
31204,9472,POL-00031204,Life,2025-01-27,2028-10-09,75.39,Cancelled
31205,9360,POL-00031205,Life,2024-12-29,2029-07-26,496.4,Lapsed
31206,7557,POL-00031206,Life,2025-01-04,2029-08-05,235.02,Cancelled
31207,6163,POL-00031207,Health,2025-07-05,2029-12-05,336.96,Cancelled
31208,298,POL-00031208,Health,2024-07-28,2026-12-19,296.64,Lapsed
